permno,ticker,cik,business_name
90976,SEED,1321851,Origin Agritech Ltd
90980,UDRL,1133260,Union Drilling Inc
90981,VIMC,1341088,Vimicro International Corp
90982,CALL,1005699,Magicjack Vocaltec Ltd
90983,PEBK,1093672,Peoples Bancorp Of North Carolina Inc
90986,BGI,1179821,Birks Group Inc.
90989,CCO,1334978,"Clear Channel Outdoor Holdings, Inc."
90995,MGH,1020825,Minco Gold Corp
91000,SILU,832342,Sprott Resource Lending Corp.
91013,NCST,1344674,Nucryst Pharmaceuticals Corp.
91014,DLIA,1337885,"Delias, Inc."
91015,BCBP,1228454,Bcb Bancorp Inc
91019,MAJC,1338949,"Crm Holdings, Ltd."
91021,CYTX,1095981,"Cytori Therapeutics, Inc."
91023,FREE,1325159,Freeseas Inc.
91028,SOMX,1263271,Somaxon Pharmaceuticals Inc
91033,VOCS,1104789,Vocus Inc
91038,AAU,1015647,Almaden Minerals Ltd
91043,CMZ,1043572,Compton Petroleum Corp
91049,KBX,1294662,Kimber Resources Inc.
91050,MGT,1001601,China Biomedical Group Inc
91051,PTI,1324503,Igate Computer Systems Ltd
91060,FGI,1338170,"Sunamerica Focused Alpha Large-Cap Fund, Inc."
91069,GST,1431372,"Gastar Exploration Usa, Inc."
91078,IMNP,1208261,Immune Pharmaceuticals Inc
91079,FNET,1337899,"Fortunet, Inc."
91082,PERI,1338940,Perion Network Ltd.
91083,MGYR,1337068,"Magyar Bancorp, Inc."
91088,DXTR,1178104,Dextera Surgical Inc
91091,ORCD,1339729,"Orchard Enterprises, Inc."
91096,MHGC,1342126,Morgans Hotel Group Co.
91098,NHWK,1292470,Nighthawk Radiology Holdings Inc
91099,NTLS,1328571,Multiple Result Found
91102,TWPG,1340354,"Thomas Weisel Partners Group, Inc."
91106,BTA,1343793,Blackrock Municipal Advantage Income Trust
91117,MRT,883981,Mortons Restaurant Group Inc
91127,SMOD,1326973,"Smart Modular Technologies (Wwh), Inc."
91136,APP,1336545,Endeavor Acquisition Corp.
91154,ALXA,1344413,Alexza Pharmaceuticals Inc.
91156,AMTY,945828,Amerityre Corp
91160,GNET,1344907,"Global Traffic Network, Inc."
91162,GRRF,1347510,China Grentech Corp Ltd
91167,UCBA,1514131,United Community Bancorp
91171,TRCB,1343034,Two River Bancorp
17891,LOVE,1701758,Lovesac Co
91173,CREL,890640,Corel Corp
91174,DDSS,1284519,Labopharm Inc
91176,LSBK,356598,Lake Shore Bancorp Inc
91179,ONAV,1324915,"Omega Navigation Enterprises, Inc."
91184,CBIO,1270381,Catalyst Biosciences Inc
91187,VYFC,921590,Valley Financial Corp /Va/
91192,ROX,1311538,Castle Brands Inc
17616,EXIV,1114446,Ubs Ag
91199,GLA,1338401,Clark Holdings Inc.
91201,IGC,1326205,"India Globalization Capital, Inc."
91205,ZZ,748015,Sealy Corp
91216,DCP,1338065,Multiple Result Found
91231,KSW,1004125,Ksw Inc
91266,BAYN,1089787,Bay National Corp
91267,BMTI,1138400,"Biomimetic Therapeutics, Inc."
91269,CBAT,1117171,"Cbak Energy Technology, Inc."
91270,CHTP,1333763,"Chelsea Therapeutics International, Ltd."
17617,EVIX,1114446,Ubs Ag
91278,QRTEB,1355096,"Qurate Retail, Inc."
91279,PRTK,1037643,Paratek Pharmaceuticals Inc
91282,PNSN,1123541,Multiple Result Found
91285,VRTB,1327603,"Vestin Realty Trust Ii, Inc"
91286,VSCP,1307752,"Consultamerica, Inc."
91287,GROW,754811,U S Global Investors Inc
91299,GFN,1342287,General Finance Corp
91306,PLM,866028,Polymet Mining Corp
91348,ATEC,1350542,Alphatec Holdings Inc
91349,CLUB,1281774,Town Sports International Holdings Inc
91351,EIHI,1321268,"Eastern Insurance Holdings, Inc."
91354,GOLF,1202273,Golfsmith International Holdings Inc
91355,HIL,1287808,"Hill International, Inc."
91357,HWCC,1356949,Houston Wire & Cable Co
91358,LOOP,1353209,"Loopnet, Inc."
91359,LUNA,1239819,Luna Innovations Inc
91360,SLCT,1263762,"Select Bancorp, Inc."
91364,PRXI,796764,"Premier Exhibitions, Inc."
91369,TNCC,1323033,"Tennessee Commerce Bancorp, Inc."
91370,TWLL,1171529,Techwell Inc
91372,VRGY,1352341,Verigy Ltd.
91373,VRTA,1328300,"Vestin Realty Trust I, Inc"
91375,KAD,1327316,Arcadia Resources Inc
91379,HUSA,1156041,Houston American Energy Corp
91382,JAV,50710,"Javelin Pharmaceuticals, Inc"
91395,CBLI,1318641,Cleveland Biolabs Inc
91397,CBNK,1355786,"Chicopee Bancorp, Inc."
91400,FCLF,1283582,First Clover Leaf Financial Corp.
91401,GMET,1352302,"Geomet, Inc."
91404,LBCP,1353268,Liberty Bancorp Inc
91405,NECB,1354772,Northeast Community Bancorp Inc
91406,NFSB,1355855,Newport Bancorp Inc
91407,ROMA,1355823,Roma Financial Corp
86915,RMIX,1073429,Us Concrete Inc
91411,BQI,1096791,Oilsands Quest Inc
91412,ENA,922237,Enova Systems Inc
91418,GMO,1275229,"General Moly, Inc"
91421,XPL,917225,Solitario Zinc Corp.
91422,URZ,1162324,Multiple Result Found
91428,ASTI,1350102,"Ascent Solar Technologies, Inc."
91429,BJGP,1281696,Bmp Sunstone Corp
91432,INWK,1350381,Innerworkings Inc
91434,OSIR,1360886,"Osiris Therapeutics, Inc."
91436,BCF,1368893,Blackrock Real Asset Equity Trust
91452,KED,1363890,Kayne Anderson Energy Development Co
91453,GSL,1430725,"Gsl Holdings, Inc."
91454,SMCG,1358656,Millennium India Acquisition Co Inc.
91464,DIVX,1342960,Divx Inc
91466,HDIX,884909,Home Diagnostics Inc
91471,ACER,1069308,Multiple Result Found
91472,LMST,1358356,"Limestone Bancorp, Inc."
91497,EFUT,1329365,Efuture Information Technology Inc.
91501,FXCB,1485176,Multiple Result Found
91503,LMAT,1158895,Lemaitre Vascular Inc
91509,TRBN,1298521,"Trubion Pharmaceuticals, Inc"
91511,ULTR,1062781,Ultrapetrol Bahamas Ltd
91515,GNOW,1316645,"American Caresource Holdings, Inc."
91517,ALC,929994,Assisted Living Concepts Inc
91522,ESA,1357971,Energy Services Of America Corp
91523,FMR,929186,First Mercury Financial Corp
91526,ROY,1362734,Multiple Result Found
91527,BNX,1341470,Intersearch Group Inc
91548,SXE,1360555,"Stanley, Inc."
91560,DAC,1369241,Danaos Corp
91563,AZC,1353123,Multiple Result Found
91573,XRA,1306900,Exeter Resource Corp
91581,SVBL,1031093,"Silver Bull Resources, Inc."
91582,MFG,1335730,Mizuho Financial Group Inc
91584,NOA,1368519,Nacg Holdings Inc.
91600,OB,1369817,"Onebeacon Insurance Group, Ltd."
91604,ALLT,1365767,Allot Communications Ltd.
91606,CPRX,1369568,"Catalyst Pharmaceuticals, Inc."
91608,CZFC,1073475,Citizens First Corp
91609,CZWI,1367859,Citizens Community Bancorp Inc.
91610,FACE,1269871,"Physicians Formula Holdings, Inc."
91613,HNSN,1276591,Hansen Medical Inc
91615,YTEN,1121702,"Yield10 Bioscience, Inc."
91616,NLST,1282631,Netlist Inc
91617,OMAB,1378239,Central North Airport Group
91618,ORBC,1361983,Orbcomm Inc.
91619,RNIN,1356093,Wireless Ronin Technologies Inc
91621,RRM,1375829,Rr Media Ltd.
91622,SONA,1325670,Southern National Bancorp Of Virginia Inc
91623,SLTM,1171298,Solta Medical Inc
91624,WINN,107681,Winn Dixie Stores Inc
91625,WLDN,1370450,"Willdan Group, Inc."
91627,RHE,1697416,"Regional Health Properties,Inc."
91630,DVR,866829,Cal Dive International Inc
91638,GLS,1369824,Genesis Lease Ltd
91654,UPG,1372000,Universal Power Group Inc.
91661,CPSL,1044577,"China Precision Steel, Inc."
91662,DBTK,1370314,"Double-Take Software, Inc."
91664,FFHL,1381074,"Fuwei Films (Holdings), Co. Ltd."
91665,GLDD,1372020,Multiple Result Found
91666,GUID,1266786,Guidance Software Inc
91667,HLYS,1373980,"Heelys, Inc."
91670,KCAP,1372807,"Kcap Financial, Inc."
91672,MNOV,1226616,Medicinova Inc
91674,NEWS,1373561,"Newstar Financial, Inc."
91675,OMPI,1375247,"Obagi Medical Products, Inc."
91677,HQCL,1371541,"Solarfun Power Holdings Co., Ltd."
91678,TAST,809248,"Carrols Restaurant Group, Inc."
91727,TA,1378453,Travelcenters Of America Llc
91728,RVR,1318545,White River Capital Inc
91729,ZN,1131312,Zion Oil & Gas Inc
91730,AHII,1372813,"Animal Health International, Inc."
91731,ALLB,1373079,Alliance Bancorp Inc Of Pennsylvania
91734,ESEA,1341170,Multiple Result Found
91735,FRPT,1032863,Force Protection Inc
91736,HBNK,1375320,"Hampden Bancorp, Inc."
91737,HRBN,1266719,"Harbin Electric, Inc"
91741,MSBF,1635261,Msb Financial Corp
91742,SNOA,1367083,"Sonoma Pharmaceuticals, Inc."
91743,ORIT,1483195,Oritani Financial Corp
91746,WAVE,1374993,Nextwave Wireless Inc.
91752,GPR,1116927,Geopetro Resources Co
91754,III,1371489,Information Services Group Inc.
91801,CORR,1347652,"Corenergy Infrastructure Trust, Inc."
91814,ARAY,1138723,Accuray Inc
91816,PSID,1347022,Positiveid Corp
91820,MIPI,1340752,"Molecular Insight Pharmaceuticals, Inc."
91824,OPTR,1142576,Optimer Pharmaceuticals Inc
91825,OPXT,1157780,Opnext Inc
91826,PRTS,1378950,"U.S. Auto Parts Network, Inc."
91829,ROSG,1362959,Rosetta Genomics Ltd.
91830,SDXC,1128555,Switch & Data Facilities Co Inc
91831,SLRY,1105360,Salary Com Inc
91833,SSRX,1677235,Multiple Result Found
91834,BBDC,1021009,Brantley Capital Corp
91836,AVNW,1377789,Aviat Networks Inc
91837,ADY,789868,Feihe International Inc
91840,RZ,1103078,Multiple Result Found
91845,SNMP,1362705,Sanchez Midstream Partners Lp
91858,SAR,1377936,Multiple Result Found
91859,GFA,1389207,Gafisa S.A.
91884,TCM,1386608,Tongjitang Chinese Medicines Co
91889,BBND,1122524,Bigband Networks Inc
91891,CCIX,1323653,"Coleman Cable, Inc."
91893,FNJN,1366340,"Finjan Holdings, Inc."
91897,FCAL,1370291,"First California Financial Group, Inc."
91901,GSIT,1126741,Gsi Technology Inc
91902,HAYN,858655,Haynes International Inc
91905,RLOG,1294250,"Rand Logistics, Inc."
91906,SENO,1097136,Senorx Inc
91908,SSFN,1023860,Stewardship Financial Corp
91909,SUMR,1314772,"Summer Infant, Inc."
91910,USAT,896429,Usa Technologies Inc
91911,VSBN,1225874,Vsb Bancorp Inc
91912,XSEL,1389476,Xinhua Sports & Entertainment Ltd
91913,YTEC,1356462,Yucheng Technologies Ltd
91929,EDN,1395213,Edenor
91942,SCR,1384360,Simcere Pharmaceutical Group
91954,ARCW,826326,Antennas America Inc
91955,ASFN,1313730,"Nsb Holdings, Inc."
91956,CMSB,1350072,"Cms Bancorp, Inc."
91957,COMV,1228842,Comverge Inc
91959,ESSA,1382230,"Essa Bancorp, Inc."
91963,OCNF,1395593,Oceanfreight Inc.
91964,OPTT,1378140,"Ocean Power Technologies, Inc."
91966,PNNT,1383414,Pennantpark Investment Corp
91969,DLGC,1366649,Dialogic Inc.
91973,ATV,1365742,"Acorn International, Inc."
91979,CAI,1388430,"Cai International, Inc."
91984,CXZ,1287121,Crosshair Energy Corp
91985,DXI,1323838,Dxi Energy Inc.
92009,HQS,857073,Process Equipment Inc
92010,JMP,1302350,Jmp Group Llc
92015,ORS,1297024,Orsus Xelent Technologies Inc
92016,HNW,1388126,Pioneer Diversified High Income Trust
92020,GEN,1351051,Shg Holding Solutions Inc
92031,QXM,1386607,"Qiao Xing Mobile Communication Co., Ltd."
92032,ALBO,1322505,"Albireo Pharma, Inc."
92033,BNVI,1203957,Multiple Result Found
92036,CSUN,1396247,"China Sunergy Co., Ltd."
92038,ENOC,1244937,Enernoc Inc
92039,EURX,1119745,Eurand N.V.
92042,HLCS,1274563,Helicos Biosciences Corp
92045,LIMS,1396278,Starlims Technologies Ltd
92046,NGSX,1385830,Neurogesx Inc
92047,NOEC,1312547,Sports Source Inc
92048,PINN,1361650,Pinnacle Gas Resources Inc
92051,SDTH,1160165,Zeolite Exploration Co
92052,TTGT,1293282,Techtarget Inc
92053,TOMO,1317872,Multiple Result Found
92054,TWER,1349437,Towerstream Corp
92087,AUTH,1138830,Authentec Inc
92088,BIDZ,1091677,Bidz Com Inc
92089,GRBK,1373670,"Green Brick Partners, Inc."
92090,BKCC,1326003,Blackrock Capital Investment Corp
92091,BLIN,1378590,"Bridgeline Digital, Inc."
92093,FBRC,1371446,Fbr Capital Markets Corp
92094,FCVA,1373525,"First Capital Bancorp, Inc."
92097,LLNW,1391127,"Limelight Networks, Inc."
92099,TSTR,913665,Terrestar Corp
92101,RGDX,1124608,Response Genetics Inc
92109,BWY,1392179,Bway Holding Co
92111,TIPT,1393726,Tiptree Inc.
92112,KUN,1335106,Srkp 8 Inc
92118,CIG,1017550,Consolidated Cigar Holdings Inc
92120,DEX,1396167,Delaware Investments Enhanced Global Dividend & In
92123,GRX,1391437,Gabelli Healthcare & Wellnessrx Trust
92130,SYN,894158,"Synthetic Biologics, Inc."
92131,PLG,1095052,Platinum Group Metals Ltd
92150,VTG,1419428,Vantage Drilling Co
92155,ESNC,1140310,"Ensync, Inc."
92171,INB,1395057,"Cohen & Steers Global Income Builder, Inc"
92174,GSB,1112920,Globalscape Inc
92185,LOV,1314475,Spark Networks Inc
92186,ULU,1168220,Multiple Result Found
92192,AIRV,1116435,Airvana Inc
92197,CFSG,1271940,Unipro Financial Services Inc
92198,EBTX,1319327,Encore Bancshares Inc
92199,FOOD,1371833,Vaughan Foods Inc
92201,LABC,1392562,Louisiana Bancorp Inc
92206,BKEP,1392091,"Semgroup Energy Partners, L.P."
92207,SHOR,1388133,Shoretel Inc
92211,VOLT,1401678,Voltaire Ltd.
92212,AMIN,1073146,American International Industries Inc
92213,RIOT,1167419,"Riot Blockchain, Inc."
92214,DMAN,1103481,Demandtec Inc
92216,FEED,1331427,Wallace Mountain Resources Corp.
92218,FIGI,1320760,"Fortress International Group, Inc."
92222,NEPT,1401395,Neptune Wellness Solutions Inc.
92223,PTSX,1398797,New 360
92224,PRGN,1401112,Paragon Shipping Inc.
92228,TTHI,1399250,Transition Therapeutics Inc.
92230,SPCB,1291855,Multiple Result Found
92231,WATG,1162862,"Wonder Auto Technology, Inc"
92243,DM,1396838,Dolan Co.
92244,EJ,1405658,E-House (China) Holdings Ltd
92248,THM,1134115,International Tower Hill Mines Ltd
92252,CUR,1173191,Neuralstem Inc
92253,PBM,1319150,Multiple Result Found
92254,PZG,1342854,Paramount Gold & Silver Corp.
92256,IVA,1349892,Valuerich Inc
92262,AXU,1364128,Alexco Resource Corp
92263,FLY,1407298,Fly Leasing Ltd
92264,BQR,1403238,Blackrock Ecosolutions Investment Trust
92265,CCGM,1287668,"China Cgame, Inc."
92266,CDII,1096005,International Enterprises Group Inc
92268,DUF,1397821,Duff & Phelps Corp
92271,HTY,1396502,John Hancock Tax-Advantaged Global Shareholder Yie
92282,PKT,1165231,Multiple Result Found
92294,UEC,1334933,Uranium Energy Corp
92295,WEST,1347452,"Westinghouse Solar, Inc."
92297,GLOI,1333361,Globaloptions Group Inc
92298,IFLG,1315320,Infologix Inc
92299,BFED,1401573,"Beacon Federal Bancorp, Inc."
92300,CAST,1261888,Chinacast Education Corp
92303,FFNW,1401564,"First Financial Northwest, Inc."
92304,FGXI,1357227,Fgx International Holdings Ltd
92306,FUQI,1382696,"Fuqi International, Inc."
92307,GXDX,1138412,Genoptix Inc
92308,LPSB,1549276,"Laporte Bancorp, Inc."
92310,MAPP,1401923,"Map Pharmaceuticals, Inc."
92312,MKTS,1054303,Direct Markets Holdings Corp.
92317,THMD,850660,Thermadyne Holdings Corp /De
92319,BAXS,1230355,"Baxano Surgical, Inc."
92320,SAAS,1087934,"Incontact, Inc."
92324,ABAT,745651,Celcor Inc
92327,STV,1405503,"China Digital Tv Holding Co., Ltd."
92328,CSR,1260625,Apex Wealth Enterprises Ltd
92332,GSI,1239188,General Steel Holdings Inc
92341,MXT,1021061,Metris Companies Inc
92344,NED,1411825,Noah Education Holdings Ltd.
92345,NBY,1389545,"Novabay Pharmaceuticals, Inc."
92354,PZN,1399249,"Pzena Investment Management, Inc."
92355,RBS,844150,Royal Bank Of Scotland Group Plc
92378,ZEP,1408287,Zep Inc.
92380,SHIP,1448397,Seanergy Maritime Holdings Corp.
92384,GRO,1413257,Agria Corp
92386,NPD,1414850,China Nepstar Chain Drugstore Ltd.
92389,ES,1393744,"Energysolutions, Inc."
92394,SGS,1405287,Global Bpo Services Corp
92399,TRCI,741556,Technology Research Corp
92422,CCME,1399067,"China Mediaexpress Holdings, Inc."
92427,AMCN,1413745,Airmedia Group Inc.
92428,APEI,1201792,American Public Education Inc
92430,ARYX,1410064,"Aryx Therapeutics, Inc."
92431,BFRM,1282393,Bioform Medical Inc
92433,RSLS,1371217,Reshape Lifesciences Inc.
92434,FABK,1404306,First Advantage Bancorp
92435,ICXT,1334303,Icx Technologies Inc
92442,INET,1080131,"Internet Brands, Inc."
92443,NFBK,1493225,"Northfield Bancorp, Inc."
92445,NSPH,1105184,Multiple Result Found
92446,PROJ,1029299,Deltek Systems Corp
92447,QELP,1407185,"Quest Energy Partners, L.P."
92448,RBCN,1136372,Rubicon Technology Inc
92449,REED,1140215,Reeds Inc
92450,SDBT,1163698,Soundbite Communications Inc
92453,SES,1375063,Synthesis Energy Systems Inc
92454,IQNT,1292653,"Inteliquent, Inc."
92455,VRAD,1361579,Virtual Radiologic Corp
92456,ATHX,1368148,Multiple Result Found
92458,CEDU,1411419,Chinaedu Corp
86916,UONE,1041657,"Urban One, Inc. "
92462,HOGS,1277092,Zhongpin Inc.
92465,MEMS,1386198,Memsic Inc
92466,OESX,1409375,"Orion Energy Systems, Inc."
92467,ORN,1402829,Orion Group Holdings Inc
92468,PSTI,1158780,Pluristem Therapeutics Inc
92471,TITN,1409171,Multiple Result Found
92472,VISN,1415911,Visionchina Media Inc.
92475,CCCL,1470683,"China Ceramics Co., Ltd"
92478,FOR,1406587,Forestar Group Inc.
92481,WLBC,1406251,Western Liberty Bancorp
92484,GIA,1405419,Gulfstream International Group Inc
92485,GU,1419723,Gushan Environmental Energy Ltd
18096,XYF,1725033,Multiple Result Found
92506,GTS,1171662,Triple-S Management Corp
92507,EDS,1396016,"2020 Chinacap Acquirco, Inc."
92515,WH,1418225,Wsp Holdings Ltd
92517,XIN,1398453,Xinyuan Real Estate Co Ltd
92519,APWR,1399233,China Energy Technology Ltd
92520,ATAI,1420529,Ata Inc.
92521,DGLY,1342958,Digital Ally Inc
92522,DNBK,1410703,"Danvers Bancorp, Inc."
92525,FPBN,1380712,1St Pacific Bancorp
92528,AHC,1413898,A. H. Belo Corp
92529,BHL,1412914,Blackrock Strategic Income Opportunities Trust
92531,SHZ,790024,Environmental Plasma Arc Technology Inc
92535,GRH,1410056,"Greenhunter Resources, Inc."
92536,AKG,1377757,Asanko Gold Inc.
92540,MDW,1319009,Midway Gold Corp
92543,SOL,1417892,Multiple Result Found
92545,SSN,1404079,Samson Oil & Gas Ltd
92547,UEI,1402364,"Ultimate Escapes, Inc."
92549,WMZ,1411583,Williams Pipeline Partners L.P.
92551,HOO,1404675,Cascal B.V.
92553,BEST,1369774,"Shiner International, Inc."
92555,CBNJ,1411303,"Cape Bancorp, Inc."
92557,LIVE,1045742,Live Ventures Inc
92560,TOR,1041177,Bronze Marketing Inc
92565,AXG,1413609,Atlas Acquisition Holdings Corp.
92571,CEI,1309082,"Camber Energy, Inc."
92578,HMR,1412203,Sports Properties Acquisition Corp.
92582,FU,1074909,Fab Universal Corp.
92583,TRT,732026,Trio Tech International
92588,HCCI,1283320,Heritage Crystal Clean Llc
92589,KNDI,1316517,"Kandi Technologies Group, Inc."
92593,MOFG,1412665,Isb Financial Corp.
92594,SLS,1390478,"Sellas Life Sciences Group, Inc."
92607,QMM,1339688,Quaterra Resources Inc
92609,SMS,928366,Sims Metal Management Ltd
92613,NLX,1415362,Overture Acquisition Corp.
92615,BPW,1418255,Bpw Acquisition Corp.
92616,MBA,1123870,Cibt Education Group Inc.
92629,NGBF,1268236,"New Generation Biofuels Holdings, Inc"
92635,NX,1423221,Quanex Building Products Corp
92636,HTM,1172136,Us Geothermal Inc
92645,EAG,1260996,American Defense Systems Inc
92646,CSKI,798985,Comet Technologies Inc
92665,RNN,1228627,"Rexahn Pharmaceuticals, Inc."
92669,TLR,1288750,Timberline Resources Corp
92670,VRS,1421182,Verso Corp
92679,SB,1434754,"Safe Bulkers, Inc."
92681,CHLN,1303330,Pacific Northwest Productions Inc.
92682,TAOP,1552670,Taoping Inc.
92685,MLVF,1550603,"Malvern Bancorp, Inc."
92686,CAPR,1133869,"Capricor Therapeutics, Inc."
92687,RGSE,1425565,"Real Goods Solar, Inc."
92688,SINO,1422892,"Sino-Global Shipping America, Ltd."
92689,VETS,1331931,Pet Drx Corp
92690,UMH,752642,"Umh Properties, Inc."
92692,BKJ,829753,Bancorp New Jersey Inc
92696,HPJ,1368308,"Highpower International, Inc."
92711,TII,97886,Thomas Industries Inc
92716,BDGE,846617,Bridge Bancorp Inc
92717,CPEX,1418919,"Cpex Pharmaceuticals, Inc."
92722,RHIE,1410637,"Rhi Entertainment, Inc."
92726,ATAX,1059142,"America First Multifamily Investors, L.P."
92728,DL,1438644,China Distance Education Holdings Ltd
92734,PED,1359154,Petroflow Energy Ltd
92747,URG,1375205,Ur-Energy Inc
92748,NNA,1437260,Navios Maritime Acquisition Corp
92749,CABL,1416569,"China Cablecom Holdings, Ltd."
92750,CRA,1428156,Celera Corp
92752,CTFO,1081206,China Transinfo Technology Corp.
92753,ERII,32896,Energy Recovery Inc
92757,SNEN,1107563,Sinoenergy Corp
92759,TXIC,1422185,"Tongxin International, Ltd."
92760,WUHN,842694,United National Film Corp
92763,QBC,319156,Cubic Energy Inc
92764,FFD,1434130,"Morgan Stanley Frontier Emerging Markets Fund, Inc"
92767,DJSP,1436612,"Djsp Enterprises, Inc."
92768,CIIC,1311369,China Infrastructure Investment Corp
92774,TKTM,1006637,Citysearch Inc
92779,GRMH,1272597,"Graymark Healthcare, Inc."
92780,HCI,1400810,"Hci Group, Inc."
92782,MYRG,700923,Myers L E Co Group
92788,PSOF,1430452,Pansoft Co Ltd
92791,SPWRB,867773,Sunpower Corp
92793,EC,1444406,Ecopetrol S.A.
92797,MHH,1437226,"Mastech Digital, Inc."
92800,NHR,1420413,North Asia Investment Corp
92805,TPI,1362718,"Tianyin Pharmaceutical Co., Inc."
92806,CHBT,1271057,Otish Resources Inc
92807,ASRV,707605,Ameriserv Financial Inc /Pa/
92808,DMRC,1438231,Dmrc Corp
92809,FSFG,1435508,First Savings Financial Group Inc
92810,HBCP,1436425,"Home Bancorp, Inc."
92821,LZR,1021097,Dynamic International Ltd
92851,BKYF,934547,Bank Of Kentucky Financial Corp
18133,YMAB,1722964,"Y-Mabs Therapeutics, Inc."
92869,FACT,1441848,Facet Biotech Corp
92872,HNH,106618,Handy & Harman Ltd.
92873,DNBF,713671,Dnb Financial Corp /Pa/
92874,VIDE,758743,Video Display Corp
92875,HEAT,1384135,Smartheat Inc.
92878,OVLY,1431567,Oak Valley Bancorp
92895,SAPX,1408276,Seven Arts Entertainment Inc.
92897,CGA,857949,"China Green Agriculture, Inc."
92899,NIV,1403795,"Nivs Intellimedia Technology Group, Inc."
92901,MTT,1454021,Western Asset Municipal Term Trust Inc.
92913,RST,1351285,Rosetta Stone Inc
92917,BWEN,1120370,"Broadwind Energy, Inc."
92918,CYOU,1458696,Changyou.Com Ltd
92919,ORRF,826154,Orrstown Financial Services Inc
92920,TOBC,740942,Tower Bancorp Inc
92921,XWES,1371781,"World Energy Solutions, Inc."
92927,EOT,1454741,Eaton Vance National Municipal Trust
92932,UTA,1336644,Universal Travel Group
92935,SMED,898770,Sharps Compliance Corp
92936,CALI,1355042,China Auto Logistics Inc
92937,CBEH,1070045,"China Integrated Energy, Inc."
92938,CHNG,1120830,Liquidpure Corp
92941,MYRX,1459450,"Myrexis, Inc."
92942,SKBI,1076939,Hollywood Entertainment Network Inc/Ca
92943,CPC,1463398,Chemspec International Ltd
92944,NEP,787251,Draco Holding Corp/Nv
92947,DGW,1465317,Duoyuan Global Water Inc.
92967,IGI,1462586,Western Asset Investment Grade Defined Opportunity
92970,CEU,1203900,China Education Alliance Inc.
92982,DEER,1388855,"Deer Consumer Products, Inc."
92986,RCON,1442620,"Recon Technology, Ltd"
92987,TBNK,1447051,Territorial Bancorp Inc.
92990,CMFO,1099977,New Paradigm Productions Inc
92991,CNGL,753224,China Nutrifruit Group Ltd
92998,SIHI,1406574,"Sinohub, Inc."
93003,CDCS,1415841,Cdc Software Corp
93004,CPIX,1087294,Cumberland Pharmaceuticals Inc
93005,CRTP,786368,China Ritar Power Corp.
93006,HAWK,1452384,"Seahawk Drilling, Inc."
93007,KITD,1076700,"Kit Digital, Inc."
93012,PLAG,1117057,Planet Green Holdings Corp.
93016,CPHI,1106644,"China Pharma Holdings, Inc."
93030,PUDA,1347531,Puda Coal Inc
93038,CAGC,1166389,China Agritech Inc
93039,CAVO,1376742,Cavico Corp
93040,FUBC,1415277,"1St United Bancorp, Inc."
93042,GAME,1470157,Shanda Games Ltd
93043,HVB,722256,Hudson Valley Holding Corp
93044,LIWA,1399521,Lihua International Inc.
93046,TRIT,1460801,"Tri-Tech Holding, Inc."
93047,VITC,1135892,Vitacost Com Inc
93048,YONG,1398551,"Yongye International, Inc."
93049,ZSTN,1403794,"Zst Digital Networks, Inc."
93052,ADGE,1378706,American Dg Energy Inc
93053,AV,1140022,Multiple Result Found
93065,MG,1436126,"Mistras Group, Inc."
93066,OOK,1428316,Ook Inc
93069,FTFT,1066923,Future Fintech Group Inc.
93072,WWIN,808011,Winner Medical Group Inc
93075,AUTC,1417370,Autochina International Ltd
93077,CRIC,1472353,China Real Estate Information Corp
93078,DRWI,1178946,Dragonwave Inc
93081,FCEC,744126,First Chester County Corp
93082,IPCI,1474835,Intellipharmaceutics International Inc.
93083,LTBR,1084554,Lightbridge Corp
93086,PMIC,1453820,Penn Millers Holding Corp
93087,QKLS,808047,Forme Capital Inc
93090,YUII,1047857,"Yuhe International, Inc."
93097,DYP,1086142,"Duoyuan Printing, Inc."
93105,WHI,1084887,W Holding Co Inc
93118,SVN,1434220,7 Days Group Holdings Ltd
93125,ARCL,1470699,"Archipelago Learning, Inc."
93126,CADC,1392363,"Tjs Wood Flooring, Inc."
93127,CHOP,1449801,China Gerui Advanced Materials Group Ltd
93128,COWN,1466538,Multiple Result Found
93129,CVVT,1080360,"China Valves Technology, Inc"
93130,CXDC,1353970,"Nb Telecom, Inc."
93131,EMCF,858800,Multiple Result Found
93133,GLGL,1406635,Glg Life Tech Corp
93135,GTEC,1471038,"Global Defense Technology & Systems, Inc."
93136,ICLK,1378846,"Interclick, Inc."
12032,ZOOG,1326652,"Zoo Entertainment, Inc"
93141,RUE,1471458,"Rue21, Inc."
93149,ZAGG,1296205,Zagg Inc
93153,CCM,1472072,Concord Medical Services Holdings Ltd
93177,ITP,1358190,"It Tech Packaging, Inc."
93184,VALV,1327364,"Shengkai Innovations, Inc."
93188,ABCD,1466815,"Cambium Learning Group, Inc."
93190,CNYD,1091325,"China Yida Holding, Co."
93191,SEII,819926,Sharing Economy International Inc.
93192,FTLK,1444677,Funtalk China Holdings Ltd
93193,NKBP,1474952,China Nuokang Bio-Pharmaceutical Inc.
93194,SPMD,1367396,Supermedia Inc.
93195,WWAY,1361872,"Westway Group, Inc."
93197,ATSC,1325460,Ats Corp
93198,CLU,1295976,"Cellu Tissue Holdings, Inc."
93209,CTC,1477324,Ifm Investments Ltd
93225,AMCF,1469606,Andatee China Marine Fuel Services Corp
